source_node,target_node,source_longitude,source_latitude,source_magnitude,target_longitude,target_latitude,target_magnitude,distance_km,time_gap_days
14,17,-168.11,52.131,3.3,-168.0734,52.3923,2.5,29.16181,1.8016342e-08
55,60,-168.203,52.302,3.5,-168.167,52.185,3.0,13.238687,1.7988194e-08
46,53,-168.338,52.318,4.3,-168.293,52.26,5.2,7.1387277,1.7967592e-08
10,13,-168.2331,52.1187,2.9,-168.0588,52.1124,2.9,11.922076,1.7857985e-08
15,18,-168.066,52.1314,2.8,-167.9847,52.3177,2.7,21.443012,1.7852674e-08
44,50,-168.424,52.288,5.2,-168.1298,52.2732,2.5,20.081512,1.7700764e-08
0,8,-168.07,52.362,4.7,-167.9895,52.28,3.0,10.633566,1.76058e-08
1,9,-168.0493,52.2483,3.1,-168.019,52.351,3.5,11.604099,1.7448253e-08
42,46,-167.985,52.107,3.0,-168.338,52.318,4.3,33.59932,1.7326041e-08
8,12,-167.9895,52.28,3.0,-168.327,52.299,4.8,23.052,1.7323137e-08
43,49,-168.383,52.267,5.6,-168.268,52.256,2.5,7.9216466,1.7290626e-08
3,10,-168.1284,52.145,3.0,-168.2331,52.1187,2.9,7.721674,1.727463e-08
51,54,-168.336,52.24,5.4,-168.108,52.275,2.9,15.999136,1.6920023e-08
4,10,-168.1641,52.2193,3.1,-168.2331,52.1187,2.9,12.1357155,1.6900012e-08
52,56,-167.989,52.255,2.6,-168.274,52.065,3.5,28.710545,1.6720138e-08
54,59,-168.108,52.275,2.9,-168.084,52.257,2.8,2.583302,1.6530208e-08
44,49,-168.424,52.288,5.2,-168.268,52.256,2.5,11.195029,1.6338657e-08
2,9,-168.196,52.208,3.4,-168.019,52.351,3.5,19.945705,1.619942e-08
1,8,-168.0493,52.2483,3.1,-167.9895,52.28,3.0,5.3839135,1.6159953e-08
11,13,-168.294,52.251,4.7,-168.0588,52.1124,2.9,22.241175,1.6117292e-08
47,53,-168.154,52.086,2.8,-168.293,52.26,5.2,21.545094,1.6059259e-08
9,12,-168.019,52.351,3.5,-168.327,52.299,4.8,21.715696,1.6034837e-08
33,34,-168.241,52.067,3.5,-168.043,52.383,3.2,37.636875,1.5986574e-08
14,16,-168.11,52.131,3.3,-168.0864,52.2636,2.7,14.8319235,1.5923646e-08
57,61,-168.103,52.1712,2.8,-168.475,52.392,4.8,35.25878,1.5884295e-08
54,58,-168.108,52.275,2.9,-168.17,52.233,2.7,6.294565,1.5698495e-08
45,51,-168.381,52.385,4.5,-168.336,52.24,5.4,16.410898,1.5544213e-08
15,17,-168.066,52.1314,2.8,-168.0734,52.3923,2.5,29.015127,1.5396331e-08
55,59,-168.203,52.302,3.5,-168.084,52.257,2.8,9.517158,1.5383218e-08
48,53,-168.298,52.192,2.6,-168.293,52.26,5.2,7.5689206,1.5214814e-08
2,8,-168.196,52.208,3.4,-167.9895,52.28,3.0,16.179165,1.4911123e-08
19,21,-168.0041,52.2865,3.1,-168.008,52.238,4.9,5.3994813,1.4681563e-08
56,60,-168.274,52.065,3.5,-168.167,52.185,3.0,15.211931,1.4576852e-08
55,58,-168.203,52.302,3.5,-168.17,52.233,2.7,7.994324,1.4551505e-08
38,39,-168.105,52.258,3.2,-168.0958,52.1608,2.9,10.82631,1.4521528e-08
43,48,-168.383,52.267,5.6,-168.298,52.192,2.6,10.151982,1.4368982e-08
45,50,-168.381,52.385,4.5,-168.1298,52.2732,2.5,21.11706,1.4282593e-08
29,31,-168.015,52.3227,2.9,-167.8896,52.3179,2.8,8.539823,1.4277685e-08
16,19,-168.0864,52.2636,2.7,-168.0041,52.2865,3.1,6.1512403,1.42424765e-08
0,7,-168.07,52.362,4.7,-168.139,52.392,4.5,5.75025,1.3797338e-08
0,6,-168.07,52.362,4.7,-167.97,52.277,3.5,11.641719,1.3675579e-08
43,47,-168.383,52.267,5.6,-168.154,52.086,2.8,25.473455,1.3524537e-08
44,48,-168.424,52.288,5.2,-168.298,52.192,2.6,13.695115,1.3417014e-08
24,25,-168.076,52.3,4.1,-168.148,52.127,3.5,19.85233,1.337257e-08
52,55,-167.989,52.255,2.6,-168.203,52.302,3.5,15.468381,1.3308797e-08
15,16,-168.066,52.1314,2.8,-168.0864,52.2636,2.7,14.765576,1.3303635e-08
46,52,-168.338,52.318,4.3,-167.989,52.255,2.6,24.750803,1.3056366e-08
5,11,-168.0153,52.2873,2.8,-168.294,52.251,4.7,19.389217,1.2929317e-08
45,49,-168.381,52.385,4.5,-168.268,52.256,2.5,16.270872,1.2920486e-08
32,33,-168.286,52.134,4.0,-168.241,52.067,3.5,8.059223,1.2765972e-08
0,5,-168.07,52.362,4.7,-168.0153,52.2873,2.8,9.10019,1.263272e-08
19,20,-168.0041,52.2865,3.1,-168.015,52.341,4.7,6.1052527,1.2579363e-08
44,47,-168.424,52.288,5.2,-168.154,52.086,2.8,29.03978,1.257257e-08
1,7,-168.0493,52.2483,3.1,-168.139,52.392,4.5,17.102308,1.2351493e-08
3,9,-168.1284,52.145,3.0,-168.019,52.351,3.5,24.086535,1.23473844e-08
49,53,-168.268,52.256,2.5,-168.293,52.26,5.2,1.7587501,1.2293171e-08
1,6,-168.0493,52.2483,3.1,-167.97,52.277,3.5,6.269791,1.2229734e-08
52,54,-167.989,52.255,2.6,-168.108,52.275,2.9,8.398047,1.2161806e-08
17,19,-168.0734,52.3923,2.5,-168.0041,52.2865,3.1,12.671542,1.214978e-08
4,9,-168.1641,52.2193,3.1,-168.019,52.351,3.5,17.659916,1.1972766e-08
56,59,-168.274,52.065,3.5,-168.084,52.257,2.8,24.975298,1.1971875e-08
61,62,-168.475,52.392,4.8,-168.185,52.166,2.9,31.949154,1.1912848e-08
6,11,-167.97,52.277,3.5,-168.294,52.251,4.7,22.238194,1.1886458e-08
53,56,-168.293,52.26,5.2,-168.274,52.065,3.5,21.721706,1.1808912e-08
7,11,-168.139,52.392,4.5,-168.294,52.251,4.7,18.888992,1.1764699e-08
58,61,-168.17,52.233,2.7,-168.475,52.392,4.8,27.24827,1.1651852e-08
43,46,-168.383,52.267,5.6,-168.338,52.318,4.3,6.444066,1.1616204e-08
54,57,-168.108,52.275,2.9,-168.103,52.1712,2.8,11.547057,1.1466053e-08
5,10,-168.0153,52.2873,2.8,-168.2331,52.1187,2.9,23.911655,1.11886225e-08
1,5,-168.0493,52.2483,3.1,-168.0153,52.2873,2.8,4.9151835,1.1186875e-08
47,52,-168.154,52.086,2.8,-167.989,52.255,2.6,21.90335,1.1148033e-08
56,58,-168.274,52.065,3.5,-168.17,52.233,2.7,19.98306,1.1140162e-08
10,12,-168.2331,52.1187,2.9,-168.327,52.299,4.8,21.044645,1.1107592e-08
2,7,-168.196,52.208,3.4,-168.139,52.392,4.5,20.823757,1.1102662e-08
3,8,-168.1284,52.145,3.0,-167.9895,52.28,3.0,17.745432,1.1059086e-08
2,6,-168.196,52.208,3.4,-167.97,52.277,3.5,17.19436,1.0980902e-08
50,53,-168.1298,52.2732,2.5,-168.293,52.26,5.2,11.202327,1.0931065e-08
59,61,-168.084,52.257,2.8,-168.475,52.392,4.8,30.519642,1.0820139e-08
4,8,-168.1641,52.2193,3.1,-167.9895,52.28,3.0,13.668747,1.06844675e-08
44,46,-168.424,52.288,5.2,-168.338,52.318,4.3,6.7320905,1.0664236e-08
55,57,-168.203,52.302,3.5,-168.103,52.1712,2.8,16.059486,1.0319063e-08
48,52,-168.298,52.192,2.6,-167.989,52.255,2.6,22.183016,1.0303588e-08
6,10,-167.97,52.277,3.5,-168.2331,52.1187,2.9,25.12728,1.0145764e-08
62,63,-168.185,52.166,2.9,-168.0427,52.2838,2.7,16.294912,1.011228e-08
42,45,-167.985,52.107,3.0,-168.381,52.385,4.5,41.01721,1.0079977e-08
7,10,-168.139,52.392,4.5,-168.2331,52.1187,2.9,31.057228,1.0024005e-08
45,48,-168.381,52.385,4.5,-168.298,52.192,2.6,22.190722,9.998843e-09
2,5,-168.196,52.208,3.4,-168.0153,52.2873,2.8,15.135688,9.938044e-09
18,19,-167.9847,52.3177,2.7,-168.0041,52.2865,3.1,3.7115998,9.693437e-09
51,53,-168.336,52.24,5.4,-168.293,52.26,5.2,3.6762052,9.669445e-09
11,12,-168.294,52.251,4.7,-168.327,52.299,4.8,5.7903714,9.366898e-09
26,27,-167.949,52.34,3.3,-167.9245,52.3018,3.0,4.5623817,9.255463e-09
30,31,-168.172,52.146,3.5,-167.8896,52.3179,2.8,27.115328,9.213241e-09
45,47,-168.381,52.385,4.5,-168.154,52.086,2.8,36.665157,9.154398e-09
53,55,-168.293,52.26,5.2,-168.203,52.302,3.5,7.700373,8.39757e-09
46,51,-168.338,52.318,4.3,-168.336,52.24,5.4,8.674272,8.298148e-09
60,61,-168.167,52.185,3.0,-168.475,52.392,4.8,31.123257,8.215162e-09
8,11,-167.9895,52.28,3.0,-168.294,52.251,4.7,20.97112,7.956238e-09
37,38,-168.1213,52.2667,2.8,-168.105,52.258,3.2,1.4718858,7.831273e-09
57,60,-168.103,52.1712,2.8,-168.167,52.185,3.0,4.6258154,7.669132e-09
49,52,-168.268,52.256,2.5,-167.989,52.255,2.6,18.99101,7.3819444e-09
3,7,-168.1284,52.145,3.0,-168.139,52.392,4.5,27.474617,7.250625e-09
53,54,-168.293,52.26,5.2,-168.108,52.275,2.9,12.698998,7.250579e-09
45,46,-168.381,52.385,4.5,-168.338,52.318,4.3,8.00206,7.2460646e-09
3,6,-168.1284,52.145,3.0,-167.97,52.277,3.5,18.218569,7.128866e-09
46,50,-168.338,52.318,4.3,-168.1298,52.2732,2.5,15.009507,7.036528e-09
0,4,-168.07,52.362,4.7,-168.1641,52.2193,3.1,17.109596,6.921331e-09
56,57,-168.274,52.065,3.5,-168.103,52.1712,2.8,16.606226,6.9077197e-09
4,7,-168.1641,52.2193,3.1,-168.139,52.392,4.5,19.279043,6.876007e-09
4,6,-168.1641,52.2193,3.1,-167.97,52.277,3.5,14.689244,6.754248e-09
12,13,-168.327,52.299,4.8,-168.0588,52.1124,2.9,27.650177,6.7503936e-09
9,11,-168.019,52.351,3.5,-168.294,52.251,4.7,21.75553,6.66794e-09
42,44,-167.985,52.107,3.0,-168.424,52.288,5.2,36.059605,6.6618058e-09
0,3,-168.07,52.362,4.7,-168.1284,52.145,3.0,24.454569,6.546713e-09
47,51,-168.154,52.086,2.8,-168.336,52.24,5.4,21.150394,6.389815e-09
5,9,-168.0153,52.2873,2.8,-168.019,52.351,3.5,7.0875797,6.261377e-09
8,10,-167.9895,52.28,3.0,-168.2331,52.1187,2.9,24.44012,6.215544e-09
40,41,-167.918,52.303,2.6,-167.95,52.342,2.7,4.851402,6.1172454e-09
3,5,-168.1284,52.145,3.0,-168.0153,52.2873,2.8,17.59939,6.086007e-09
50,52,-168.1298,52.2732,2.5,-167.989,52.255,2.6,9.793356,6.019838e-09
20,22,-168.015,52.341,4.7,-168.0072,52.3356,3.1,0.80085593,5.8024305e-09
4,5,-168.1641,52.2193,3.1,-168.0153,52.2873,2.8,12.63988,5.7113887e-09
42,43,-167.985,52.107,3.0,-168.383,52.267,5.6,32.445244,5.709838e-09
46,49,-168.338,52.318,4.3,-168.268,52.256,2.5,8.37845,5.6744214e-09
48,51,-168.298,52.192,2.6,-168.336,52.24,5.4,5.932075,5.5453704e-09
1,4,-168.0493,52.2483,3.1,-168.1641,52.2193,3.1,8.456841,5.4754863e-09
6,9,-167.97,52.277,3.5,-168.019,52.351,3.5,8.877034,5.2185185e-09
47,50,-168.154,52.086,2.8,-168.1298,52.2732,2.5,20.880985,5.1281943e-09
1,3,-168.0493,52.2483,3.1,-168.1284,52.145,3.0,12.688722,5.100868e-09
7,9,-168.139,52.392,4.5,-168.019,52.351,3.5,9.33555,5.0967595e-09
29,30,-168.015,52.3227,2.9,-168.172,52.146,3.5,22.36872,5.0644444e-09
57,59,-168.103,52.1712,2.8,-168.084,52.257,2.8,9.627943,5.064155e-09
5,8,-168.0153,52.2873,2.8,-167.9895,52.28,3.0,1.9336414,4.973079e-09
9,10,-168.019,52.351,3.5,-168.2331,52.1187,2.9,29.661278,4.9272453e-09
52,53,-167.989,52.255,2.6,-168.293,52.26,5.2,20.698893,4.911227e-09
51,52,-168.336,52.24,5.4,-167.989,52.255,2.6,23.682299,4.7582174e-09
54,56,-168.108,52.275,2.9,-168.274,52.065,3.5,25.950489,4.5583333e-09
16,18,-168.0864,52.2636,2.7,-167.9847,52.3177,2.7,9.166889,4.5490394e-09
43,45,-168.383,52.267,5.6,-168.381,52.385,4.5,13.121705,4.370139e-09
48,50,-168.298,52.192,2.6,-168.1298,52.2732,2.5,14.585444,4.28375e-09
57,58,-168.103,52.1712,2.8,-168.17,52.233,2.7,8.25048,4.232442e-09
2,4,-168.196,52.208,3.4,-168.1641,52.2193,3.1,2.5104592,4.226655e-09
6,8,-167.97,52.277,3.5,-167.9895,52.28,3.0,1.3679163,3.9302197e-09
2,3,-168.196,52.208,3.4,-168.1284,52.145,3.0,8.385799,3.852037e-09
7,8,-168.139,52.392,4.5,-167.9895,52.28,3.0,16.070885,3.8084607e-09
47,49,-168.154,52.086,2.8,-168.268,52.256,2.5,20.439419,3.766088e-09
21,22,-168.008,52.238,4.9,-168.0072,52.3356,3.1,10.852761,3.7002315e-09
58,60,-168.17,52.233,2.7,-168.167,52.185,3.0,5.3412695,3.4366898e-09
44,45,-168.424,52.288,5.2,-168.381,52.385,4.5,11.174577,3.4181713e-09
55,56,-168.203,52.302,3.5,-168.274,52.065,3.5,26.794071,3.4113425e-09
48,49,-168.298,52.192,2.6,-168.268,52.256,2.5,7.4040494,2.9216436e-09
46,48,-168.338,52.318,4.3,-168.298,52.192,2.6,14.272664,2.7527778e-09
0,2,-168.07,52.362,4.7,-168.196,52.208,3.4,19.149134,2.6946758e-09
34,35,-168.043,52.383,3.2,-168.401,52.194,2.9,32.164837,2.6336806e-09
49,51,-168.268,52.256,2.5,-168.336,52.24,5.4,4.95944,2.6237268e-09
14,15,-168.11,52.131,3.3,-168.066,52.1314,2.8,3.003664,2.6200115e-09
59,60,-168.084,52.257,2.8,-168.167,52.185,3.0,9.801213,2.604977e-09
17,18,-168.0734,52.3923,2.5,-167.9847,52.3177,2.7,10.251722,2.4563427e-09
20,21,-168.015,52.341,4.7,-168.008,52.238,4.9,11.462969,2.102199e-09
16,17,-168.0864,52.2636,2.7,-168.0734,52.3923,2.5,14.338029,2.0926967e-09
46,47,-168.338,52.318,4.3,-168.154,52.086,2.8,28.683317,1.9083333e-09
10,11,-168.2331,52.1187,2.9,-168.294,52.251,4.7,15.285751,1.7406945e-09
0,1,-168.07,52.362,4.7,-168.0493,52.2483,3.1,12.720959,1.4458449e-09
49,50,-168.268,52.256,2.5,-168.1298,52.2732,2.5,9.5974245,1.3621064e-09
8,9,-167.9895,52.28,3.0,-168.019,52.351,3.5,8.145524,1.2882986e-09
50,51,-168.1298,52.2732,2.5,-168.336,52.24,5.4,14.51246,1.2616204e-09
1,2,-168.0493,52.2483,3.1,-168.196,52.208,3.4,10.950458,1.248831e-09
5,7,-168.0153,52.2873,2.8,-168.139,52.392,4.5,14.358419,1.1646181e-09
54,55,-168.108,52.275,2.9,-168.203,52.302,3.5,7.1249743,1.1469907e-09
5,6,-168.0153,52.2873,2.8,-167.97,52.277,3.5,3.2875342,1.0428588e-09
43,44,-168.383,52.267,5.6,-168.424,52.288,5.2,3.6377475,9.519676e-10
47,48,-168.154,52.086,2.8,-168.298,52.192,2.6,15.346091,8.4444446e-10
58,59,-168.17,52.233,2.7,-168.084,52.257,2.8,6.434641,8.31713e-10
3,4,-168.1284,52.145,3.0,-168.1641,52.2193,3.1,8.612865,3.7461806e-10
6,7,-167.97,52.277,3.5,-168.139,52.392,4.5,17.186419,1.2175926e-10
